"{'t_min': 1.2, 't_max': 3.2, 't_step': 0.0033333333333333335, 't_top': 4, 'N': 100, 'n_steps': 100000, 'n_burnin': 6000, 'n_analyze': 5000, 'B': 0.01, 'flip_perc': 0.1, 'dir_out': 'data', 'plots': False, 'print_inp': False, 'use_cpp': True, 'date_output': False, 'file_prefix': '', 'multiprocess': True, 'skip_prog_print': False, 'use_gaussian': False, 'B_top': 1}"
N,n_steps,n_analyze,flip_perc
100,100000,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
1.2,-1.9982941011162514,0.003012054714114061,0.9969637119953669,0.0008060516622052153
1.2033333333333334,-1.9979919769401955,0.0031402085028341678,0.9968934173726111,0.0008385420851138378
1.2066666666666668,-1.9977879348958247,0.003278325529602648,0.9968294450272844,0.0008736081384744684
1.2100000000000002,-1.9975384226034203,0.003298038257131825,0.9967551095339269,0.0008884145489279772
1.2133333333333336,-1.996680993584543,0.0033175964431499706,0.9965095402574892,0.000900953663290252
1.216666666666667,-1.9970746607893965,0.0032543206618961622,0.9966443274993614,0.0008650052916594017
1.2200000000000004,-1.996430171492291,0.0032804809104326365,0.9964643316188796,0.000882035712486758
1.2233333333333338,-1.9966484327081633,0.0033579144735036985,0.9965261837963486,0.000903789700976274
1.2266666666666672,-1.9963613549431078,0.0035253123898454065,0.9964481275614369,0.0009589849193921661
1.2300000000000006,-1.9959280172761238,0.003337100140292129,0.9963311046022109,0.0008938314116985141
1.233333333333334,-1.995882039595709,0.0034608391881358956,0.996310420657759,0.0009397371255497784
1.2366666666666675,-1.9953989464656237,0.003635772369655802,0.9961865554811669,0.0009864762032882938
1.2400000000000009,-1.9943698813472182,0.003371311328146256,0.9958929370751164,0.0009345091568982849
1.2433333333333343,-1.9946011849989245,0.0036958823224981993,0.9959623509584653,0.0010112944245938137
1.2466666666666677,-1.9944708251934047,0.003491787062615173,0.9959370256614914,0.0009531471891668312
1.250000000000001,-1.9944614659645339,0.003843537267256328,0.9959371450973239,0.001053280888322724
1.2533333333333345,-1.9937154317670023,0.0038998877211305397,0.995724543234567,0.0010705257157956655
