"{'t_min': 1.2, 't_max': 3.2, 't_step': 0.0033333333333333335, 't_top': 4, 'N': 100, 'n_steps': 100000, 'n_burnin': 60000, 'n_analyze': 5000, 'B': 0.1, 'flip_perc': 0.1, 'dir_out': 'data', 'plots': False, 'print_inp': False, 'use_cpp': True, 'date_output': False, 'file_prefix': '', 'multiprocess': True, 'skip_prog_print': False, 'use_gaussian': False, 'B_top': 1}"
N,n_steps,n_analyze,flip_perc
100,100000,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
1.2,-2.089865284124406,0.002905335455435517,0.9974414878045113,0.0007578306945904448
1.2033333333333334,-2.0897272969513185,0.002898344760491293,0.997405120481799,0.0007515158105184947
1.2066666666666668,-2.0892427849469124,0.0030125933723255567,0.9972897367874225,0.0007808507547555515
1.2100000000000002,-2.0891646909150965,0.0028796197918283025,0.9972513695434705,0.0007530559340222075
1.2133333333333336,-2.088844089036847,0.0030614916607967215,0.9971795550916976,0.0007936182088208503
1.216666666666667,-2.0891480563187224,0.0030118864865639624,0.9972578506871304,0.000786594738532732
1.2200000000000004,-2.088159627784703,0.0028555315467287713,0.9969938770964948,0.0007480986846078719
1.2233333333333338,-2.0879669920590715,0.003294021797820451,0.9969511092674925,0.0008719104184006286
1.2266666666666672,-2.088191265200443,0.0030834276935228296,0.9970053996675419,0.0008029824635920745
1.2300000000000006,-2.087828959148153,0.0033680553165014227,0.996915022094957,0.0008780933259784911
1.233333333333334,-2.0874674893016936,0.003489826548338935,0.9968218832260181,0.0009206800277928331
1.2366666666666675,-2.087507125830073,0.003230935729755814,0.9968381667165762,0.0008416740169040559
1.2400000000000009,-2.0871291581714932,0.00342514651747284,0.9967231833832243,0.0009067442976240203
1.2433333333333343,-2.0869730974488507,0.003326286132951422,0.9966940576134979,0.0008665987504685558
1.2466666666666677,-2.0862700017267857,0.0035338957104261164,0.9965100605193556,0.000937815273043083
1.250000000000001,-2.086253846066073,0.003265481891862279,0.9965061797073159,0.0008711646065039744
1.2533333333333345,-2.0859416844630676,0.0033133224891178036,0.99643312538593,0.0008684410194628483
1.256666666666668,-2.0857852879799137,0.003572897649000067,0.9963894761140453,0.0009381651707626186
1.2600000000000013,-2.0855010735270834,0.0034380630258448704,0.9963182620368831,0.0008999214794443343
1.2633333333333348,-2.085431325910186,0.0038045050183247208,0.9963049394151025,0.000996737255560116
1.2666666666666682,-2.085051406929793,0.0035387407736560935,0.9961976384992575,0.0009258580644414627
1.2700000000000016,-2.083750114843449,0.003750564348642803,0.9958280837519166,0.0010081781520111335
1.273333333333335,-2.0847515659729083,0.0034462360396899307,0.9961222226106065,0.0008994410406084273
1.2766666666666684,-2.083832397726112,0.0034876428348351433,0.9958658915063003,0.000934897887260914
1.2800000000000018,-2.0841113534253175,0.0037929701362756922,0.99596535175842,0.0009973517205785541
1.2833333333333352,-2.083679146040771,0.003954875355030272,0.9958376857275294,0.0010549780699940343
1.2866666666666686,-2.0835728138345413,0.003669582360199656,0.995806559607324,0.0009779352804900035
1.290000000000002,-2.082945501024567,0.0039761863807125045,0.9956418471017774,0.0010478118953046597
1.2933333333333354,-2.082534424327187,0.004113602222398433,0.9955398266280644,0.0010879307968498122
1.2966666666666689,-2.0827057067812333,0.0039792002802689465,0.9955795541194039,0.0010624763678547834
