"{'t_min': 1.2, 't_max': 3.2, 't_step': 0.0033333333333333335, 't_top': 4, 'N': 100, 'n_steps': 100000, 'n_burnin': 60000, 'n_analyze': 5000, 'B': 0.01, 'flip_perc': 0.1, 'dir_out': 'data', 'plots': False, 'print_inp': False, 'use_cpp': True, 'date_output': False, 'file_prefix': '', 'multiprocess': True, 'skip_prog_print': False, 'use_gaussian': False, 'B_top': 1}"
N,n_steps,n_analyze,flip_perc
100,100000,5000,0.1

Temp,E_mean,E_std,M_mean,M_std
1.2,-1.9973028988617854,0.0032027356607436867,0.9966877363733969,0.000870475671790173
1.2033333333333334,-1.9977402284064754,0.0031980071956512115,0.9968116804942486,0.0008686905894045247
1.2066666666666668,-1.9979536496154975,0.003228126245910302,0.9968693727945227,0.000864885652036944
1.2100000000000002,-1.9972592195193037,0.0031840414527394816,0.9966806946670707,0.0008558389083646209
1.2133333333333336,-1.9970929026961397,0.003425655098082967,0.9966522090362058,0.0009138460441938034
1.216666666666667,-1.9966797150237772,0.0032495678042005513,0.996517622094079,0.0008802832766266083
1.2200000000000004,-1.9970784963763077,0.0035050109549814184,0.9966440475638043,0.0009405131466369201
1.2233333333333338,-1.9966292811718243,0.0034527424502349847,0.9965153019603288,0.0009340765773691208
1.2266666666666672,-1.996053670472826,0.003687098607308865,0.9963659520601363,0.0009900166342901528
1.2300000000000006,-1.9961839987292578,0.0033064094593863243,0.99641228110868,0.0008786965593079333
1.233333333333334,-1.9958514279664863,0.003497593662345094,0.9963056993594192,0.0009468775163767646
1.2366666666666675,-1.9954684435737016,0.003481192456885782,0.9961989578973725,0.0009388841470920005
1.2400000000000009,-1.9957582532799132,0.0034400385192544366,0.9962862959550032,0.0009225767809206686
1.2433333333333343,-1.9949022845331015,0.003665249825705636,0.9960584103119184,0.0009820051206590999
1.2466666666666677,-1.9942513425532855,0.003670831041922115,0.9958650512584664,0.0010096044716161646
1.250000000000001,-1.9946297647762736,0.0038338510404852737,0.995963591567324,0.0010551522624389672
1.2533333333333345,-1.993601418466753,0.0037500595517436694,0.9957015784794532,0.001024264738454975
1.256666666666668,-1.9932983336770123,0.0035877111111530264,0.9956152412766909,0.0009914940445897103
1.2600000000000013,-1.9939178239109279,0.0036510976897386467,0.9958000387590298,0.0009856541663219697
1.2633333333333348,-1.9928158389541908,0.0036981285572179447,0.9954953376210482,0.0010058570119086336
1.2666666666666682,-1.9929278153947745,0.003614115004052517,0.995514581038442,0.0009857449422167163
1.2700000000000016,-1.992508142131356,0.0039009463775700696,0.9954116805884141,0.0010688150730402532
1.273333333333335,-1.991724364255328,0.004278963991225485,0.9951855151814016,0.001181195295483917
1.2766666666666684,-1.992082513387405,0.003849180938510862,0.9952812946708376,0.0010529039882325045
1.2800000000000018,-1.9911718328229473,0.00401508420006586,0.9950229628464298,0.0011109963564221886
1.2833333333333352,-1.9908757141099545,0.004213744612857206,0.9949690317196663,0.001156116980078539
1.2866666666666686,-1.9911943348342596,0.004191728572648181,0.9950569298391844,0.0011467623539716239
1.290000000000002,-1.9898810054712663,0.004001638016235426,0.9946697718216243,0.0011139075007834543
1.2933333333333354,-1.9897135667596777,0.003956792767201281,0.9946652509303398,0.001087767054952113
1.2966666666666689,-1.9895849000169983,0.004204112291526161,0.9946011978880266,0.0011739724855645375
1.3000000000000023,-1.9894580881842185,0.004118949781980917,0.9945786737828142,0.001132425029078675
1.3033333333333357,-1.9887651296395448,0.004492992512320313,0.9943841542332477,0.0012596455848760792
1.306666666666669,-1.988825710326773,0.0042214326923881666,0.9944011577011752,0.0011811448523030247
1.3100000000000025,-1.9885084894471798,0.004281517020204869,0.9943012582299519,0.0011897055161866673
1.313333333333336,-1.987722175625425,0.004493389612620257,0.9941098196884708,0.0012498670755047687
1.3166666666666693,-1.9874379654888346,0.004346544148717044,0.9940063992508127,0.0012169211174477702
1.3200000000000027,-1.9877758347575583,0.004741757315633228,0.9941065787768264,0.0013519300217630199
1.3233333333333361,-1.9866085238970859,0.0045435855724622635,0.9938065191940633,0.0012613312791670828
1.3266666666666695,-1.9871236426898493,0.004299275161912549,0.9939481470913476,0.0012075516442245926
1.330000000000003,-1.9858474929610785,0.004560939478814513,0.9935826342996299,0.0012689735203172676
1.3333333333333364,-1.9853223599202874,0.004449191073921347,0.9934638906512457,0.0012347859684533273
